<doc id="bv_doc_id__10" attrs="word lemma type">
Die	bv_doc_id__10_d2e233
Bundesverfassung	bv_doc_id__10_d2e235
Oesterreichs	bv_doc_id__10_d2e237
von	bv_doc_id__10_d2e244
Landeshauptmannstellvertreter	bv_doc_id__10_d2e246
Dr	bv_doc_id__10_d2e248
<g/>
.	
Rehrl	bv_doc_id__10_d2e252
<g/>
.	
Am	bv_doc_id__10_d2e263
18.	bv_doc_id__10_d2e265
September	bv_doc_id__10_d2e267
1919	bv_doc_id__10_d2e269
fand	bv_doc_id__10_d2e271
beim	bv_doc_id__10_d2e274
Salzburger	bv_doc_id__10_d2e276
Landesrat	bv_doc_id__10_d2e278
mit	bv_doc_id__10_d2e280
dem	bv_doc_id__10_d2e282
Staatssekretär	bv_doc_id__10_d2e284
Dr	bv_doc_id__10_d2e287
<g/>
.	
Michael	bv_doc_id__10_d2e291
Mayr	bv_doc_id__10_d2e293
eine	bv_doc_id__10_d2e295
Beratung	bv_doc_id__10_d2e297
über	bv_doc_id__10_d2e300
die	bv_doc_id__10_d2e302
zukünftige	bv_doc_id__10_d2e304
Verfassung	bv_doc_id__10_d2e306
Oesterreichs	bv_doc_id__10_d2e308
statt	bv_doc_id__10_d2e310
<g/>
.	
Aus	bv_doc_id__10_d2e315
dem	bv_doc_id__10_d2e317
Erpose	bv_doc_id__10_d2e319
des	bv_doc_id__10_d2e321
Staatssekretärs	bv_doc_id__10_d2e323
konnten	bv_doc_id__10_d2e326
die	bv_doc_id__10_d2e328
Leitlinien	bv_doc_id__10_d2e330
des	bv_doc_id__10_d2e332
Regierungsentwurfes	bv_doc_id__10_d2e334
entnommen	bv_doc_id__10_d2e336
werden	bv_doc_id__10_d2e339
<g/>
,	
so	bv_doc_id__10_d2e343
daß	bv_doc_id__10_d2e345
mir	bv_doc_id__10_d2e347
die	bv_doc_id__10_d2e349
Beurteilung	bv_doc_id__10_d2e352
und	bv_doc_id__10_d2e354
die	bv_doc_id__10_d2e356
Stellungnahme	bv_doc_id__10_d2e358
hiezu	bv_doc_id__10_d2e360
