<doc id="bv_doc_id__15" attrs="word lemma type">
Antrag	bv_doc_id__15_d7e416
der	bv_doc_id__15_d7e421
Abgeordneten	bv_doc_id__15_d7e426
Adam	bv_doc_id__15_d7e428
<g/>
,	
Gröger	bv_doc_id__15_d7e432
<g/>
,	
Hafner	bv_doc_id__15_d7e437
<g/>
,	
H	bv_doc_id__15_d7e441
<g/>
.	
Hermann	bv_doc_id__15_d7e445
<g/>
,	
Muchitsch	bv_doc_id__15_d7e450
<g/>
,	
Skaret	bv_doc_id__15_d7e454
<g/>
,	
Weber	bv_doc_id__15_d7e458
<g/>
,	
Witternigg	bv_doc_id__15_d7e463
und	bv_doc_id__15_d7e465
Genossen	bv_doc_id__15_d7e467
<g/>
,	
Schaffung	bv_doc_id__15_d7e471
einer	bv_doc_id__15_d7e473
Bundesverfassung	bv_doc_id__15_d7e476
für	bv_doc_id__15_d7e478
die	bv_doc_id__15_d7e480
Republik	bv_doc_id__15_d7e482
Österreich	bv_doc_id__15_d7e484
<g/>
.	
Die	bv_doc_id__15_d7e491
Gefertigten	bv_doc_id__15_d7e493
stellen	bv_doc_id__15_d7e495
den	bv_doc_id__15_d7e497
Antrag	bv_doc_id__15_d7e499
<g/>
:	
„Die	bv_doc_id__15_d7e504
Nationalversammlung	bv_doc_id__15_d7e506
wolle	bv_doc_id__15_d7e508
den	bv_doc_id__15_d7e510
beigeschlossenen	bv_doc_id__15_d7e512
Entwurf	bv_doc_id__15_d7e515
einer	bv_doc_id__15_d7e517
Bundesverfassung	bv_doc_id__15_d7e519
zum	bv_doc_id__15_d7e521
Beschluß	bv_doc_id__15_d7e523
erheben	bv_doc_id__15_d7e525
<g/>
.	
“	bv_doc_id__15_d7e530
Dieser	bv_doc_id__15_d7e532
Antrag	bv_doc_id__15_d7e534
wolle	bv_doc_id__15_d7e536
ohne	bv_doc_id__15_d7e538
erste	bv_doc_id__15_d7e541
Lesung	bv_doc_id__15_d7e543
dem	bv_doc_id__15_d7e545
Verfassungsausschusse	bv_doc_id__15_d7e547
zugewiesen	bv_doc_id__15_d7e549
werden	bv_doc_id__15_d7e551
<g/>
.	
Wien	bv_doc_id__15_d7e556
<g/>
,	
7.	bv_doc_id__15_d7e560
Juli	bv_doc_id__15_d7e562
1920.	bv_doc_id__15_d7e564
Abram	bv_doc_id__15_d7e567
<g/>
.	
Tuller	bv_doc_id__15_d7e571
<g/>
.	
Julie	bv_doc_id__15_d7e575
Rauscha	bv_doc_id__15_d7e577
<g/>
.	
Hohenberg	bv_doc_id__15_d7e582
<g/>
.	
Gröger	bv_doc_id__15_d7e586
<g/>
.	
Hartmann	bv_doc_id__15_d7e590
<g/>
.	
Adler	bv_doc_id__15_d7e595
<g/>
.	
Th	bv_doc_id__15_d7e599
<g/>
.	
Meißner	bv_doc_id__15_d7e603
<g/>
.	
Hafner	bv_doc_id__15_d7e608
<g/>
.	
Anton	bv_doc_id__15_d7e612
Idl	bv_doc_id__15_d7e614
<g/>
.	
A	bv_doc_id__15_d7e619
<g/>
.	
Bauer	bv_doc_id__15_d7e623
<g/>
.	
Geßl	bv_doc_id__15_d7e627
Jos	bv_doc_id__15_d7e629
<g/>
.	
Hermann	bv_doc_id__15_d7e634
Hermann	bv_doc_id__15_d7e636
<g/>
.	
Leop	bv_doc_id__15_d7e640
<g/>
.	
Vogl	bv_doc_id__15_d7e645
<g/>
.	
Forstner	bv_doc_id__15_d7e649
<g/>
.	
Hueber	bv_doc_id__15_d7e653
<g/>
.	
Muchitsch	bv_doc_id__15_d7e658
<g/>
.	
Witzany	bv_doc_id__15_d7e662
<g/>
.	
Danneberg	bv_doc_id__15_d7e666
<g/>
.	
M	bv_doc_id__15_d7e671
<g/>
.	
Herman	bv_doc_id__15_d7e675
<g/>
.	
Weiser	bv_doc_id__15_d7e679
<g/>
.	
F	bv_doc_id__15_d7e684
<g/>
.	
Skaret	bv_doc_id__15_d7e688
<g/>
.	
Dannereder	bv_doc_id__15_d7e692
<g/>
.	
Mühlberger	bv_doc_id__15_d7e697
<g/>
.	
Anton	bv_doc_id__15_d7e701
Weber	bv_doc_id__15_d7e703
<g/>
.	
Schlager	bv_doc_id__15_d7e707
<g/>
.	
Polke	bv_doc_id__15_d7e712
<g/>
.	
Domes	bv_doc_id__15_d7e716
<g/>
.	
Josef	bv_doc_id__15_d7e720
Witternigg	bv_doc_id__15_d7e723
<g/>
.	
Regner	bv_doc_id__15_d7e727
<g/>
.	
Ebner	bv_doc_id__15_d7e731
<g/>
.	
J	bv_doc_id__15_d7e736
<g/>
.	
Wiedenhofer	bv_doc_id__15_d7e740
<g/>
.	
Eldersch	bv_doc_id__15_d7e744
<g/>
.	
Hubmann	bv_doc_id__15_d7e749
<g/>
.	
Hölzl	bv_doc_id__15_d7e753
<g/>
.	
Zelenka	bv_doc_id__15_d7e757
Franz	bv_doc_id__15_d7e759
<g/>
.	
W	bv_doc_id__15_d7e764
<g/>
.	
Scheibein	bv_doc_id__15_d7e768
<g/>
.	
Zwanzger	bv_doc_id__15_d7e772
<g/>
.	
Schiegl	bv_doc_id__15_d7e777
<g/>
.	
Allina	bv_doc_id__15_d7e781
<g/>
.	
Anna	bv_doc_id__15_d7e785
Boschek	bv_doc_id__15_d7e788
<g/>
.	
Schönfeld	bv_doc_id__15_d7e792
<g/>
.	
O	bv_doc_id__15_d7e796
<g/>
.	
