<doc id="bv_doc_id__31" attrs="word lemma type">
Der	bv_doc_id__31_d22e323
deutsche	bv_doc_id__31_d22e325
Bundesfreistaat	bv_doc_id__31_d22e327
Österreich	bv_doc_id__31_d22e329
<g/>
.	
Der	bv_doc_id__31_d22e334
christlichsoziale	bv_doc_id__31_d22e336
Verfassungsentwurf	bv_doc_id__31_d22e338
<g/>
,	
eingebracht	bv_doc_id__31_d22e342
in	bv_doc_id__31_d22e344
der	bv_doc_id__31_d22e347
Sitzung	bv_doc_id__31_d22e349
der	bv_doc_id__31_d22e351
Nationalversammlung	bv_doc_id__31_d22e353
am	bv_doc_id__31_d22e355
14.	bv_doc_id__31_d22e357
Mai	bv_doc_id__31_d22e360
1919.	bv_doc_id__31_d22e362
2	bv_doc_id__31_d22e367
Wien	bv_doc_id__31_d22e369
1919.	bv_doc_id__31_d22e371
Verlag	bv_doc_id__31_d22e373
<g/>
:	
Christlichsoziale	bv_doc_id__31_d22e378
Vereinigung	bv_doc_id__31_d22e380
<g/>
,	
Wien	bv_doc_id__31_d22e384
<g/>
.	
Monsieur	bv_doc_id__31_d22e391
même	bv_doc_id__31_d22e393
Ilmoit	bv_doc_id__31_d22e395
nun	bv_doc_id__31_d22e397
eine	bv_doc_id__31_d22e399
Die	bv_doc_id__31_d22e401
christlichsozialen	bv_doc_id__31_d22e404
Abgeordneten	bv_doc_id__31_d22e406
haben	bv_doc_id__31_d22e408
in	bv_doc_id__31_d22e410
der	bv_doc_id__31_d22e412
Sitzung	bv_doc_id__31_d22e414
der	bv_doc_id__31_d22e417
Nationalversammlung	bv_doc_id__31_d22e419
vom	bv_doc_id__31_d22e421
14.	bv_doc_id__31_d22e423
Mai	bv_doc_id__31_d22e425
1919	bv_doc_id__31_d22e427
einen	bv_doc_id__31_d22e430
Antrag	bv_doc_id__31_d22e432
über	bv_doc_id__31_d22e434
die	bv_doc_id__31_d22e436
Verfassung	bv_doc_id__31_d22e438
des	bv_doc_id__31_d22e440
deutschen	bv_doc_id__31_d22e443
Bundesfreistaates	bv_doc_id__31_d22e445
Oesterreich	bv_doc_id__31_d22e447
eingebracht	bv_doc_id__31_d22e449
<g/>
,	
