<doc id="bv_doc_id__53" document_title="Protokoll der 18. Sitzung des Subkomitees des
                    Verfassungsausschusses vom 23. September 1920" created_not_before="1920-09-23" created_not_after="1920-09-23" creation_year="1920" state_of_correction="structured" document_type="Lithographie" text_type="Sitzungsprotokoll" dataset="Sitzungsprotokolle" attrs="word lemma">
<head>
Protokoll	Protokoll
der	der
18.	18.
Sitzung	Sitzung
des	der
Unterausschusses	Unterausschuß
des	der
Verfassungsausschusses	Verfassungsausschuß
vom	von
23.	23.
September	September
1920.	1920.
</head>
<p>
Beginn	Beginn
<g/>
:
10	10
1	1
<g/>
/
4	4
Uhr	Uhr
Vormittags	Vormittags
<g/>
.
</p>
<p>
Anwesend	Anwesend
<g/>
:
</p>
Dr.	Dr.
OttoBauerals	OttoBaueral
Vorsitzender	vorsitzend
<g/>
,
Dr.	Dr.
JosefAigner	JosefAigner
<g/>
,
Dr.	Dr.
HeinrichClessin	HeinrichClessin
<g/>
,
Dr.	Dr.
RobertDanneberg	RobertDanneberg
<g/>
,
JodokFink	JodokFink
<g/>
,
Prof.	Prof.
Dr.	Dr.
IgnazSeipel	IgnazSeipel
<g/>
.
Präsident	Präsident
KarlSeitz	KarlSeitz
<g/>
,
Staatssekretär	Staatssekretär
Prof.	Prof.
Dr.	Dr.
MichaelMayr	MichaelMayr
<g/>
.
<p>
Von	von
der	der
Staatskanzlei	Staatskanzlei
<g/>
:
</p>
Min	Min
.	.
Rat	Rat
Dr.	Dr.
GeordFröhlich	GeordFröhlich
<g/>
,
Sektionsrat	Sektionsrat
Dr.	Dr.
EgbertMannlicher	EgbertMannlicher
<g/>
,
Min	Min
.	.
Vizesekretär	Vizesekretär
Dr.	Dr.
AdolfMerkl	AdolfMerkl
<g/>
,
als	als
Schriftführer	Schriftführer
<g/>
.
Universitätsprofessor	Universitätsprofessor
Dr.	Dr.
HansKelsenals	HansKelsenal
Experte	Experte
des	der
Verfassungsausschusses	Verfassungsausschuß
<g/>
.
Min	Min
.	.
Rat	Rat
Ing.	Ing.
EmilGärtnerervom	EmilGärtnerervom
WEWA	WEWA
als	als
Sachverständiger	Sachverständiger
zu	zu
den	der
Verhandlungen	Verhandlung
über	über
das	der
Elektrizitätswesen	Elektrizitätswesen
<g/>
.
<p>
Der	der
Unterausschuß	Unterausschuß
setzt	setzen
die	der
technische	technisch
Lesung	Lesung
des	der
Entwurfes	Entwurf
<g/>
,
beginnend	beginnend
vom	von
Art	Art
.	.
11	11
fort	fort
<g/>
:
</p>
<p>
Auf	auf
Anregung	Anregung
des	der
Min	Min
.	.
Rat	Rat
.	.
Dr.	Dr.
Fröhlichwird	Fröhlichwird
beschlossen	beschließen
<g/>
,
den	der
Punkt	Punkt
1	1
des	der
Absatzes	Absatz
1	1
folgendermaßen	folgendermaßen
zu	zu
formulieren	formulieren
<g/>
:
<g/>
„
berufliche	beruflich
Vertretungen	Vertretung
<g/>
,
soweit	soweit
sie	sie
nicht	nicht
unter	unter
den	der
Artikel	Artikel
10	10
fallen	fallen
<g/>
“
Zu	zu
Punkt	Punkt
5	5
desselben	derselbe
Absatzes	Absatz
wird	werden
auf	auf
Anregung	Anregung
des	der
Min	Min
.	.
Rat	Rat
.	.
Dr.	Dr.
Fröhlich	Fröhlich
beschlossen	beschließen
die	der
Worte	Wort
<g/>
„
betriebstechnische	betriebstechnisch
Vorschriften	Vorschrift
beim	bei
<g/>
“
in	in
der	der
Erwägung	Erwägung
zu	zu
streichen	streichen
<g/>
,
daß	daß
dieser	dieser
Zusatz	Zusatz
überflüssig	überflüssig
ist	sein
und	und
nur	nur
zu	zu
Auslegungsschwierigkeiten	Auslegungsschwierigkeit
führen	führen
könnte	können
<g/>
.
Zu	zu
demselben	derselbe
Punkte	Punkt
macht	machen
der	der
Vorsitzende	vorsitzend
aufmerksam	aufmerksam
<g/>
,
daß	daß
das	der
Waffenwesen	Waffenwesen
aus	aus
demselben	derselbe
Grunde	Grund
wie	wie
militärische	militärisch
Angelegenheiten	Angelegenheit
in	in
den	der
Art	Art
.	.
10	10
gehören	gehören
würde	werden
<g/>
,
da	da
die	der
Bedingungen	Bedingung
der	der
Verleihung	Verleihung
von	von
Waffenpässen	Waffenpässen
usw.	usw.
für	für
das	der
ganze	ganz
Staatsgebiet	Staatsgebiet
einheitlich	einheitlich
sein	sein
sollten	sollen
<g/>
.
Abgeordneter	abgeordneter
Dr.	Dr.
Clessinbemerkt	Clessinbemerkt
<g/>
,
daß	daß
die	der
erforderliche	erforderlich
Einheitlichkeit	Einheitlichkeit
auch	auch
durch	durch
eine	ein
detaillierte	detailliert
Gesetzgebung	Gesetzgebung
des	der
Bundes	Bund
auf	auf
diesem	dieser
Gebiete	Gebiet
sichergestellt	sicherstellen
sein	sein
könnte	können
<g/>
.
Der	der
Unterausschuß	Unterausschuß
lehnt	lehnen
den	der
sozialdemokratischen	sozialdemokratisch
Antrag	Antrag
auf	auf
Verlegung	Verlegung
des	der
Waffenwesens	Waffenwesen
in	in
den	der
Artikel	Artikel
10	10
ab	ab
<g/>
.
Die	der
Punkte	Punkt
6	6
und	und
7	7
werden	werden
offen	offen
gelassen	lassen
<g/>
,
um	um
zuerst	zuerst
in	in
den	der
in	in
