<doc id="bv_doc_id__99" document_title="Falser Entwurf II" created_not_before="1919-12-18" created_not_after="1919-12-18" creation_year="1919" state_of_correction="created" document_type="Typoskript" text_type="Verfassungsentwurf" dataset="Gesetzestexte & Entwürfe" attrs="word lemma">
<p>
-	-
1	1
<g/>
-
</p>
<p>
Die	der
Verfassung	Verfassung
des	der
Bundesstaates	Bundesstaat
Republik	Republik
Oesterreich	Oesterreich
<g/>
.
-------------------------------------------------(Republik	-------------------------------------------------(Republik
der	der
Deutschen	deutsch
Alpenlande	Alpenlande
<g/>
)
<g/>
.
</p>
<head>
Art	Art
.	.
I.	I.
</head>
<p>
Die	der
Länder	Land
Kärnten	Kärnten
<g/>
,
Niederösterreich	Niederösterreich
<g/>
,
Oberösterreich	Oberösterreich
<g/>
,
Salzburg	Salzburg
<g/>
,
Steiermark	Steiermark
<g/>
,
Tirol	Tirol
<g/>
,
Vorarlberg	Vorarlberg
und	und
Westungarn	Westungarn
in	in
ihren	ihr
durch	durch
den	der
Friedensvertrag	Friedensvertrag
<g/>
(
Staatsgesetzblatt	Staatsgesetzblatt
Z.	Z.
ex	ex
191	191
<g/>
)
festgestellten	festgestellt
Grenzen	Grenze
und	und
die	der
freie	frei
Stadt	Stadt
Wien	Wien
schließen	schließen
sich	sich
auf	auf
Grund	Grund
</p>
<p>
der	der
rechtsgiltigen	rechtsgiltig
Beschlüsse	Beschluß
ihrer	ihr
Landesvertretungen	Landesvertretung
und	und
des	der
Wiener	Wiener
Gemeinderates	Gemeinderat
<g/>
,
sowie	sowie
der	der
Nationalversammlung	Nationalversammlung
der	der
Republik	Republik
Deutschösterreich	Deutschösterreich
zu	zu
einem	ein
ewigen	ewig
Bunde	Bund
mit	mit
den	der
Namen	Name
Republik	Republik
der	der
deutschen	deutsch
Alpenlande	Alpenlande
oder	oder
Republik	Republik
Oesterreich	Oesterreich
und	und
mit	mit
der	der
Bundeshauptstadt	Bundeshauptstadt
Wien	Wien
zusammen	zusammen
<g/>
.
Beide	beide
Namen	Name
sind	sein
in	in
allen	aller
von	von
den	der
Bundes-	Bunde
und	und
Landesbehörden	Landesbehörde
ausgehenden	ausgehend
oder	oder
von	von
ihnen	ihnen
zu	zu
unterfertigenden	unterfertigend
Erlässen	Erlässen
<g/>
,
Kundmachungen	Kundmachung
<g/>
,
Entscheidungen	Entscheidung
und	und
Verträgen	Vertrag
abwechselnd	abwechselnd
mit	mit
gleicher	gleich
Rechtswirkung	Rechtswirkung
zu	zu
gebrauchen	gebrauchen
<g/>
.
</p>
<head>
Art	Art
.	.
II.	II.
</head>
<p>
Die	der
Selbständigkeit	Selbständigkeit
jedes	jeder
Bundesgliedes	Bundesglied
bleibt	bleiben
gewahrt	wahren
und	und
wird	werden
vom	von
Bunde	Bund
gewährleistet	gewährleisten
<g/>
,
insoweit	insoweit
sie	sie
nicht	nicht
durch	durch
die	der
Bundesverfassung	Bundesverfassung
oder	oder
durch	durch
auf	auf
Grund	Grund
dieser	dieser
Verfassung	Verfassung
zu	zu
