<doc id="bv_doc_id__70" document_title="Bericht 5. Länderkonferenz 20. Mai 1919" created_not_before="1919-05-20" created_not_after="1919-05-20" creation_year="1919" state_of_correction="created" document_type="Lithographie" text_type="Sitzungsprotokoll" dataset="Sitzungsprotokolle" attrs="word lemma type">
Vertraulich	vertraulich	ADV			Pos										
<g/>
!
Kabinettsprotokoll	Kabinettsprotokoll	NOUN	Nom				Masc		Sing						
Nr.	Nr.	NOUN	Nom				Fem		Sing						
12	12	NUM													
vom	von	ADP	Dat				Masc		Sing						
20.	20.	ADJ	Dat		Pos		Masc		Sing						
Mai	Mai	NOUN	Dat				Masc		Sing						
1919.	1919.	NUM													
Anwesend	Anwesend	ADV			Pos										
<g/>
:
Präsldent	Präsldent	NOUN	Nom				Masc		Sing						
Seitz	Seitz	PROPN	Nom				Masc		Sing						
und	und	CCONJ													
säntliche	säntlich	ADJ	Nom		Pos		Neut		Plur						
Kabinsttanltglieder	Kabinsttanltglied	NOUN	Nom				Neut		Plur						
<g/>
,
ausgenommen	ausnehmen	VERB													Part
Staatskanzler	Staatskanzler	NOUN	Nom				Masc		Sing						
Dr.	Dr.	NOUN	Nom				Masc		Sing						
Re	Re	PROPN	Nom				Masc		Sing						
n	n	X													
n	n	X													
e	e	X													
r	r	X													
<g/>
,
Staatssekratär	Staatssekratär	NOUN	Nom				Masc		Sing						
Ing.	Ing.	PROPN	Nom				Masc		Sing						
Zerd	Zerd	PROPN	Nom				Masc		Sing						
i	i	PROPN													
k	k	X													
und	und	CCONJ													
Unterstaatssekretär	Unterstaatssekretär	NOUN	Nom				Masc		Sing						
Pflügl	Pflügl	PROPN	Nom				Masc		Sing						
<g/>
.
Zugezogen	Zugezogen	VERB													Part
<g/>
:
Sektionschef	Sektionschef	NOUN	Nom				Masc		Sing						
im	in	ADP	Dat				Neut		Sing						
Staatsamt	Staatsamt	NOUN	Dat				Neut		Sing						
für	für	ADP													
Finanzen	Finanz	NOUN	Acc				Fem		Plur						
Dr.	Dr.	NOUN	Nom				Masc		Sing						
Gri	Gri	PROPN	Nom				Masc		Sing						
m	m	PROPN	Nom				Masc		Sing						
m	m	PROPN	Nom				Masc		Sing						
<g/>
,
ferner	ferner	ADV													
zu	zu	ADP													
Punkt	Punkt	NOUN	Dat				Masc		Sing						
8	8	NUM													
<g/>
:
Ministerialsskretär	Ministerialsskretär	NOUN	Nom				Masc		Sing						
in	in	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
Staatskanzlei	Staatskanzlei	NOUN	Dat				Fem		Sing						
Dr.	Dr.	NOUN	Nom				Masc		Sing						
Mannlicher	Mannlicher	PROPN	Nom				Masc		Sing						
<g/>
.
Vorsitz	Vorsitz	NOUN	Nom				Masc		Sing						
<g/>
:
Vizekanzler	Vizekanzler	NOUN	Nom				Masc		Sing						
Fink	Fink	PROPN	Nom				Masc		Sing						
<g/>
.
Beginn	Beginn	NOUN	Nom				Masc		Sing						
<g/>
,
9	9	NUM													
Uhr	Uhr	NOUN					Fem								
abends	abends	ADV													
<g/>
.
Inhalt	Inhalt	NOUN	Nom				Masc		Sing						
<g/>
:
1.	1.	ADV													
Ergebnis	Ergebnis	NOUN	Nom				Neut		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Länderkonferenz	Länderkonferenz	NOUN	Gen				Fem		Sing						
über	über	ADP													
den	der	DET	Acc	Def			Masc		Sing			Art			
Reise-	Reise	X													
und	und	CCONJ													
Semmerverketr	Semmerverketr	NOUN	Acc				Masc		Sing						
<g/>
.
2.	2.	ADV													
Vertnatung	Vertnatung	NOUN	Nom				Fem		Sing						
Deutsch-Südmährens	Deutsch-Südmähren	PROPN	Gen				Neut		Sing						
bei	bei	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
Friedenskonferenz	Friedenskonferenz	NOUN	Dat				Fem		Sing						
<g/>
.
Folio	Folio	NOUN	Nom						Sing						
1	1	NUM													
-	-	NUM													
98	98	NUM													
12	12	NUM													
3.	3.	ADV													
Gesetzentwurf	Gesetzentwurf	NOUN	Nom				Masc		Sing						
über	über	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
Aufnahme	Aufnahme	NOUN	Acc				Fem		Sing						
weiterer	weit	ADJ	Gen		Cmp		Neut		Plur						
Anlehen	Anlehen	NOUN	Gen				Neut		Plur						
in	in	ADP													
ausländischer	ausländisch	ADJ	Dat		Pos		Fem		Sing						
Währung	Währung	NOUN	Dat				Fem		Sing						
und	und	CCONJ													
über	über	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
Heranziehung	Heranziehung	NOUN	Acc				Fem		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Forstbesitzes	Forstbesitz	NOUN	Gen				Masc		Sing						
zur	zu	ADP	Dat				Fem		Sing						
Sicherstellung	Sicherstellung	NOUN	Dat				Fem		Sing						
solcher	solcher	DET	Gen				Neut		Plur			Ind			
Anlehen	Anlehen	NOUN	Gen				Neut		Plur						
<g/>
.
4.	4.	ADV													
Beitritt	Beitritt	NOUN	Nom				Masc		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Staatsregterung	Staatsregterung	NOUN	Gen				Fem		Sing						
zu	zu	ADP													
mehreren	mehrere	DET	Dat				Neut		Plur			Ind			
von	von	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
Nationalversammlung	Nationalversammlung	NOUN	Dat				Fem		Sing						
beschlossenen	beschlossen	ADJ	Dat		Pos		Neut		Plur						
Gesetzen	Gesetz	NOUN	Dat				Neut		Plur						
<g/>
.
5.	5.	ADV													
Flüssigmachung	Flüssigmachung	NOUN	Nom				Fem		Sing						
der	der	DET	Gen	Def			Fem		Plur			Art			
den	der	DET	Dat	Def			Masc		Plur			Art			
vormaligen	vormalig	ADJ	Dat		Pos		Masc		Plur						
Erzherzogen	Erzherzog	NOUN	Dat				Masc		Plur						
Peter	Peter	PROPN	Nom				Masc		Sing						
Ferdinand	Ferdinand	PROPN	Nom				Masc		Sing						
und	und	CCONJ													
Heinrich	Heinrich	PROPN	Nom				Masc		Sing						
Ferdinand	Ferdinand	PROPN	Nom				Masc		Sing						
vom	von	ADP	Dat				Masc		Sing						
ehemaligen	ehemalig	ADJ	Dat		Pos		Masc		Sing						
Kaiser	Kaiser	NOUN	Dat				Masc		Sing						
bewilligten	bewilligt	ADJ	Gen		Pos		Fem		Plur						
Unterstützungen	Unterstützung	NOUN	Gen				Fem		Plur						
<g/>
.
6.	6.	ADV													
Vollzugsanweisung	Vollzugsanweisung	NOUN	Nom				Fem		Sing						
über	über	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
Aenderung	Aenderung	NOUN	Acc				Fem		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Bezeichnung	Bezeichnung	NOUN	Gen				Fem		Sing						
des	der	DET	Gen	Def			Neut		Sing			Art			
Kreisgerichtss	Kreisgerichts	NOUN	Gen				Neut		Sing						
Feldkirch	Feldkirch	PROPN	Nom				Neut		Sing						
in	in	ADP													
<g/>
„
landesgericht	landesgericht	NOUN	Dat				Neut		Sing						
Feldkirch	Feldkirch	PROPN	Nom				Neut		Sing						
<g/>
“
<g/>
.
7.	7.	ADV													
