<doc id="bv_doc_id__28" attrs="word lemma type">
V	bv_doc_id__28_d18e359
842	bv_doc_id__28_d18e364
der	bv_doc_id__28_d18e366
Beilagen	bv_doc_id__28_d18e368
<g/>
.	
—	bv_doc_id__28_d18e372
Konstituierende	bv_doc_id__28_d18e377
Nationalversammlung	bv_doc_id__28_d18e379
<g/>
.	
1	bv_doc_id__28_d18e383
eingebracht	bv_doc_id__28_d18e386
<g/>
:	
18.	bv_doc_id__28_d18e390
V	bv_doc_id__28_d18e392
<g/>
.	
1920	bv_doc_id__28_d18e397
Antrag	bv_doc_id__28_d18e401
des	bv_doc_id__28_d18e406
Abgeordneten	bv_doc_id__28_d18e411
Dr	bv_doc_id__28_d18e413
<g/>
.	
Franz	bv_doc_id__28_d18e417
Dinghofer	bv_doc_id__28_d18e419
und	bv_doc_id__28_d18e422
Genossen	bv_doc_id__28_d18e424
<g/>
,	
betreffend	bv_doc_id__28_d18e431
die	bv_doc_id__28_d18e436
Grundzüge	bv_doc_id__28_d18e438
der	bv_doc_id__28_d18e440
österreichischen	bv_doc_id__28_d18e442
Verfassung	bv_doc_id__28_d18e444
<g/>
.	
Unter	bv_doc_id__28_d18e453
dem	bv_doc_id__28_d18e455
Zwange	bv_doc_id__28_d18e457
des	bv_doc_id__28_d18e459
Vertrages	bv_doc_id__28_d18e461
von	bv_doc_id__28_d18e464
St	bv_doc_id__28_d18e466
<g/>
.	
Germain	bv_doc_id__28_d18e470
<g/>
,	
der	bv_doc_id__28_d18e474
den	bv_doc_id__28_d18e477
Anschluß	bv_doc_id__28_d18e479
an	bv_doc_id__28_d18e481
das	bv_doc_id__28_d18e483
Deutsche	bv_doc_id__28_d18e485
Reich	bv_doc_id__28_d18e487
derzeit	bv_doc_id__28_d18e490
verwehrt	bv_doc_id__28_d18e492
<g/>
,	
in	bv_doc_id__28_d18e496
dem	bv_doc_id__28_d18e498
Bestreben	bv_doc_id__28_d18e500
<g/>
,	
dem	bv_doc_id__28_d18e505
bedrängten	bv_doc_id__28_d18e507
Volke	bv_doc_id__28_d18e509
des	bv_doc_id__28_d18e511
deutschen	bv_doc_id__28_d18e513
Alpenlandes	bv_doc_id__28_d18e516
den	bv_doc_id__28_d18e518
Aufstieg	bv_doc_id__28_d18e520
zu	bv_doc_id__28_d18e522
ermöglichen	bv_doc_id__28_d18e524
<g/>
,	
schließen	bv_doc_id__28_d18e529
sich	bv_doc_id__28_d18e531
die	bv_doc_id__28_d18e533
geschichtlich	bv_doc_id__28_d18e535
gewordenen	bv_doc_id__28_d18e537
selbständigen	bv_doc_id__28_d18e539
Länder	bv_doc_id__28_d18e542
Niederösterreich	bv_doc_id__28_d18e544
<g/>
,	
Oberösterreich	bv_doc_id__28_d18e548
<g/>
,	
Salzburg	bv_doc_id__28_d18e552
<g/>
,	
Steiermark	bv_doc_id__28_d18e557
<g/>
,	
Kärnten	bv_doc_id__28_d18e561
<g/>
,	
Tirol	bv_doc_id__28_d18e565
und	bv_doc_id__28_d18e568
Vorarlberg	bv_doc_id__28_d18e570
zu	bv_doc_id__28_d18e572
einem	bv_doc_id__28_d18e574
Bundesstaat	bv_doc_id__28_d18e576
zusammen	bv_doc_id__28_d18e578
und	bv_doc_id__28_d18e581
geben	bv_doc_id__28_d18e583
sich	bv_doc_id__28_d18e585
nachstehende	bv_doc_id__28_d18e587
Verfassung	bv_doc_id__28_d18e589
<g/>
:	
I	bv_doc_id__28_d18e596
<g/>
.	
Hauptteil	bv_doc_id__28_d18e600
<g/>
.	
Aufbau	bv_doc_id__28_d18e606
und	bv_doc_id__28_d18e608
Aufgaben	bv_doc_id__28_d18e610
des	bv_doc_id__28_d18e612
Staates	bv_doc_id__28_d18e614
<g/>
.	
Artikel	bv_doc_id__28_d18e626
1.	bv_doc_id__28_d18e628
Demokratische	bv_doc_id__28_d18e635
Republik	bv_doc_id__28_d18e637
<g/>
.	
Österreich	bv_doc_id__28_d18e642
ist	bv_doc_id__28_d18e644
eine	bv_doc_id__28_d18e646
demokratische	bv_doc_id__28_d18e648
Republik	bv_doc_id__28_d18e651
<g/>
;	
alle	bv_doc_id__28_d18e655
Gewalt	bv_doc_id__28_d18e657
im	bv_doc_id__28_d18e659
Staate	bv_doc_id__28_d18e661
