<doc id="bv_doc_id__89" document_title="Protokoll der 24. Sitzung des Verfassungsausschusses" created_not_before="1920-09-24" created_not_after="1920-09-24" creation_year="1920" state_of_correction="created" document_type="Handschriftlicher Protokolltext" text_type="Sitzungsprotokoll" dataset="Sitzungsprotokolle" attrs="word lemma">
<p>
24.	24.
Sitz	Sitz
<g/>
.
	
24.	24.
Sitzung	Sitzung
des	der
Verfassungs-Ausschusses	Verfassungs-Ausschuß
Protokoll	Protokoll
über	über
die	der
Sitzung	Sitzung
am	an
24.	24.
September	September
1920	1920
<g/>
/
<g/>
:
vorm	vorm
.	.
10h	10h
<g/>
:/
	
Anwesende	Anwesende
<g/>
:
Seitens	Seitens
der	der
Regierung	Regierung
<g/>
:
Staatssekretär	Staatssekretär
Dr.	Dr.
Mayr	Mayr
<g/>
,
Sektionsrat	Sektionsrat
Dr	Dr
Mannlicher	Mannlicher
<g/>
,
Professor	Professor
Dr.	Dr.
Kelsen	Kelsen
<g/>
,
der	der
Staatskanzler	Staatskanzler
<g/>
.
Staatsamt	Staatsamt
für	für
Heerwesen	Heerwesen
<g/>
,
Sekt	Sekt
<g/>
.
Chef	Chef
Dr.	Dr.
Kratowsky	Kratowsky
<g/>
,
Min	Min
.	.
Rat	Rat
Paul	Paul
Staastamt	Staastamt
für	für
Justiz	Justiz
<g/>
:
Min	Min
.	.
Rat	Rat
Dr.	Dr.
Kadecka	Kadecka
<g/>
,
Sekt	Sekt
<g/>
.
Rat	Rat
Dr.	Dr.
Hesse	Hesse
<g/>
,
Min	Min
.	.
Sek	Sek
.	.
Suchomel	Suchomel
<g/>
,
Unterrichtsamt	Unterrichtsamt
Min	Min
.	.
Rat	Rat
Dr.	Dr.
Ruger	Ruger
u.	u.
von	von
der	der
Staatskanzlei	Staatskanzlei
noch	noch
M.	M.
V.	V.
S.	S.
Dr.	Dr.
Merkl	Merkl
<g/>
.
Obmann	Obmann
<g/>
:
Dr.	Dr.
Bauer	Bauer
Obmann-Stellvertreter	Obmann-Stellvertreter
<g/>
:
Dr.	Dr.
Seipel	Seipel
Schriftführer	Schriftführer
<g/>
:
Dr.	Dr.
Aigner	Aigner
Mitglieder	Mitglied
<g/>
:
laut	laut
Präsenzenzliste	Präsenzenzliste
<g/>
(
Beilage	Beilage
1.	1.
<g/>
)
Gegen	gegen
11	11
Uhr	Uhr
30	30
Minuten	Minute
v.m	v.m
.	.
Abg	Abg
.	--
Clessin	Clessin
beantragt	beantragen
vor	vor
Eingang	Eingang
in	in
die	der
Behandlung	Behandlung
der	der
<g/>
"
Verfassungsreform	Verfassungsreform
<g/>
"
den	der
Antrag	Antrag
Dr.	Dr.
Dinghofer	Dinghofer
u.	u.
Genossen	Genosse
betrffd	betrffd
.	.
die	der
Durchführung	Durchführung
einer	ein
Volksabtstimmung	Volksabtstimmung
über	über
den	der
Anschluss	Anschluss
an	an
Deutschland	Deutschland
in	in
Verhandlung	Verhandlung
zu	zu
ziehen	ziehen
<g/>
.
Wird	werden
mit	mit
Rücksicht	Rücksicht
auf	auf
die	der
Erklärungen	Erklärung
des	der
H.	H.
Praesidenten	Praesident
Seitz	Seitz
im	in
heutigen	heutig
Hauptausschuß	Hauptausschuß
<g/>
(
Vorstellungen	Vorstellung
Kärntens	Kärnten
<g/>
)
mit	mit
den	der
Stimmen	Stimme
der	der
Christlichsozialen	Christlichsozialen
u.	u.
sozialdemokatischen	sozialdemokatisch
Vertreter	Vertreter
gegen	gegen
die	der
Stimmen	Stimme
der	der
Großdeutschen	Großdeutschen
Mitglieder	Mitglied
des	der
Ausschusses	Ausschuß
abgelehnt	ablehnen
<g/>
.
</p>
<p>
Es	es
wird	werden
sodann	sodann
in	in
die	der
Tagsordnung	Tagsordnung
eingegangen	eingehen
u.	u.
erstattet	erstatten
Abg	Abg
.	.
Dr.	Dr.
Seipel	Seipel
als	als
Referent	Referent
des	der
Unterauschusses	Unterauschuß
den	der
Bericht	Bericht
über	über
den	der
Entwurf	Entwurf
eines	ein
Gesetzes	Gesetz
<g/>
,
womit	womit
die	der
Republik	Republik
Oesterreich	Oesterreich
als	als
Bundestaat	Bundestaat
eingerichtet	einrichten
wird	werden
<g/>
(
Bundes-Verfassungsgesetz	Bundes-Verfassungsgesetz
<g/>
)
Fassung	Fassung
nach	nach
dem	der
Stande	Stand
der	der
Beratungen	Beratung
am	an
15.	15.
September	September
1920	1920
<g/>
.
Abg	Abg
<g/>
.
Seipel	Seipel
beantragt	beantragen
das	der
Eingehen	eingehen
in	in
die	der
Spezialdebatte	Spezialdebatte
<g/>
,
nachdem	nachdem
sich	sich
zur	zu
Generaldebatte	Generaldebatte
niemand	niemand
zu	zu
Worte	Wort
meldet	melden
<g/>
.
Angenommen	Annehmen
<g/>
.
</p>
<p>
	
Es	es
wird	werden
in	in
die	der
Spezialdebatte	Spezialdebatte
eingegangen	eingehen
<g/>
.
</p>
<p>
	
Artikel	Artikel
1	1
wird	werden
beschlossen	beschließen
<g/>
.
</p>
<p>
	
Zum	zu
Artikel	Artikel
2	2
sprechen	sprechen
Abg	Abg
.	.
Dr.	Dr.
Danneberg	Danneberg
<g/>
,
Abg	Abg
.	.
	
Dr.	Dr.
Schönbauer	Schönbauer
Abs.	Abs.
1	1
u.	u.
2	2
des	der
Art	Art
.	.
2	2
werden	werden
einstimmig	einstimmig
<g/>
,
Abs.	Abs.
3	3
des	der
Art	Art
.	.
2	2
mit	mit
allen	alle
gegen	gegen
die	der
Stimme	Stimme
Dr.	Dr.
Schönbauer	Schönbauer
beschlossen	beschließen
<g/>
.
</p>
<p>
	
Artikel	Artikel
3	3
wird	werden
beschlossen	beschließen
<g/>
.
</p>
<p>
Zum	zu
Art	Art
.	.
3a	3a
sprechen	sprechen
die	der
Abg	Abg
.	.
Austerlitz	Austerlitz
<g/>
,
Fink	Fink
<g/>
.
Abg	Abg
<g/>
.
Austerlitz	Austerlitz
beantragt	beantragen
in	in
Abs.	Abs.
2	2
ds	ds
.	.
Art.=	Art.=
identisch	identisch
mit	mit
vorherigem	vorherig
Blatt3a	Blatt3a
das	der
Wort	Wort
<g/>
"
keinerlei	keinerlei
<g/>
"
zu	zu
streichen	streichen
<g/>
,
vor	vor
<g/>
"
errichtet	errichten
<g/>
"
das	der
Wort	Wort
<g/>
"
nicht	nicht
<g/>
"
zu	zu
setzen	setzen
u.	u.
	
die	der
Worte	Wort
<g/>
"
der	der
Gesetze	Gesetz
<g/>
"
zu	zu
streichen	streichen
<g/>
.
</p>
<p>
	
Abs.	Abs.
1	1
u.	u.
Abs.	Abs.
2	2
nach	nach
Fassung	Fassung
Austerlitz	Austerlitz
beschlossen	beschließen
<g/>
.
</p>
<p>
	
Art	Art
.	.
3b	3b
beschlossen	beschließen
</p>
<p>
	
Art	Art
.	.
4	4
beschlossen	beschließen
</p>
<p>
	
Art	Art
.	.
4a	4a
u.	u.
6	6
beschlossen	beschließen
<g/>
.
</p>
<p>
	
Als	als
Überschrift	Überschrift
für	für
die	der
Artikel	Artikel
1	1
-	-
6	6
wird	werden
beschlossen	beschließen
<g/>
,
<g/>
"
Allgemeine	Allgemeine
Bestimmungen	Bestimmung
<g/>
"
Untertitel	Untertitel
<g/>
„
Verteilung	Verteilung
der	der
