<doc id="bv_doc_id__8" document_title="Falser Entwurf II" created_not_before="1919-10-07" created_not_after="1919-10-07" creation_year="1919" state_of_correction="text_correct" document_type="Lithographie" text_type="Verfassungsentwurf" dataset="Gesetzestexte & Entwürfe" attrs="word lemma">
<head>
Entwurf	Entwurf
Falser	Falser
</head>
<head>
Die	der
Verfassung	Verfassung
des	der
Bundesstaates	Bundesstaat
Oesterreich	Oesterreich
<g/>
.
</head>
<head>
Artikel	Artikel
1.	1.
</head>
<p>
Unter	unter
dem	der
völkerrechtlichen	völkerrechtlich
Zwange	Zwang
des	der
Friedensvertrages	Friedensvertrag
von	von
St.	St.
Germain	Germain
und	und
mit	mit
feierlicher	feierlich
Verwahrung	Verwahrung
gegen	gegen
die	der
Verweigerung	Verweigerung
des	der
Selbstbestimmungsrechtes	Selbstbestimmungsrecht
der	der
Völker	Volk
schliessen	schliessen
sich	sich
die	der
Länder	Land
Kärnten	Kärnten
<g/>
,
Niederösterreich	Niederösterreich
<g/>
,
Oberösterreich	Oberösterreich
<g/>
,
Salzburg	Salzburg
<g/>
,
Steiermark	Steiermark
<g/>
,
Tirol	Tirol
<g/>
,
Vorarlberg	Vorarlberg
und	und
Westungarn	Westungarn
in	in
ihren	ihr
durch	durch
den	der
Friedensvertrag	Friedensvertrag
<g/>
(
St.	St.
G.	G.
Bl	Bl
.	.
Nr.	Nr.
ex	ex
1919	1919
<g/>
)
festgestellten	festgestellt
Grenzen	Grenze
und	und
die	der
Stadt	Stadt
Wien	Wien
auf	auf
Grund	Grund
der	der
rechtsgiltigen	rechtsgiltig
Beschlüsse	Beschluß
ihrer	ihr
Landesvertretungen	Landesvertretung
und	und
des	der
Wiener	Wiener
Gemeinderates	Gemeinderat
<g/>
,
sowie	sowie
der	der
Nationalversammlung	Nationalversammlung
der	der
Republik	Republik
Deutschösterreich	Deutschösterreich
zu	zu
einem	ein
Bunde	Bund
mit	mit
dem	der
Namen	Name
</p>
<p>
Republik	Republik
Oesterreich	Oesterreich
</p>
<p>
und	und
mit	mit
der	der
