<doc id="bv_doc_id__27" attrs="word lemma type">
<g/>
-	
1	bv_doc_id__27_d17e428
<g/>
-	
vorzulegen	bv_doc_id__27_d17e435
Entwurf	bv_doc_id__27_d17e437
12	bv_doc_id__27_d17e439
<g/>
/	
4	bv_doc_id__27_d17e443
zu	bv_doc_id__27_d17e446
Erster	bv_doc_id__27_d17e451
Abschnitt	bv_doc_id__27_d17e453
<g/>
.	
Allgemeine	bv_doc_id__27_d17e457
Bestimmungen	bv_doc_id__27_d17e459
Artikel	bv_doc_id__27_d17e466
1.	bv_doc_id__27_d17e468
Die	bv_doc_id__27_d17e473
Republik	bv_doc_id__27_d17e475
Oesterreich	bv_doc_id__27_d17e477
ist	bv_doc_id__27_d17e479
ein	bv_doc_id__27_d17e481
freier	bv_doc_id__27_d17e484
Bundesstaat	bv_doc_id__27_d17e486
und	bv_doc_id__27_d17e488
wird	bv_doc_id__27_d17e490
gebildet	bv_doc_id__27_d17e492
von	bv_doc_id__27_d17e494
den	bv_doc_id__27_d17e497
Ländern	bv_doc_id__27_d17e499
<g/>
:	
Burgenland	bv_doc_id__27_d17e503
<g/>
,	
Kärnten	bv_doc_id__27_d17e507
<g/>
,	
Niederöste	bv_doc_id__27_d17e512
reich	bv_doc_id__27_d17e514
<g/>
,	
Oberösterreich	bv_doc_id__27_d17e518
<g/>
,	
Salzburg	bv_doc_id__27_d17e523
<g/>
,	
Steiermark	bv_doc_id__27_d17e527
<g/>
,	
Tirol	bv_doc_id__27_d17e531
<g/>
,	
Vorarlberg	bv_doc_id__27_d17e536
und	bv_doc_id__27_d17e538
der	bv_doc_id__27_d17e540
Bundeshauptstadt	bv_doc_id__27_d17e542
Wien	bv_doc_id__27_d17e544
<g/>
,	
welche	bv_doc_id__27_d17e549
die	bv_doc_id__27_d17e551
Stellung	bv_doc_id__27_d17e553
eines	bv_doc_id__27_d17e555
Landes	bv_doc_id__27_d17e557
hat	bv_doc_id__27_d17e559
<g/>
.	
Artikel	bv_doc_id__27_d17e571
2.	bv_doc_id__27_d17e573
<g/>
(	
1	bv_doc_id__27_d17e582
<g/>
)	
Oesterreich	bv_doc_id__27_d17e587
ist	bv_doc_id__27_d17e589
eine	bv_doc_id__27_d17e591
demokratische	bv_doc_id__27_d17e593
Republik	bv_doc_id__27_d17e596
<g/>
.	
<g/>
(	
2	bv_doc_id__27_d17e607
<g/>
)	
Alle	bv_doc_id__27_d17e612
öffentliche	bv_doc_id__27_d17e614
Gewalt	bv_doc_id__27_d17e616
geht	bv_doc_id__27_d17e618
vom	bv_doc_id__27_d17e621
Volke	bv_doc_id__27_d17e623
aus	bv_doc_id__27_d17e625
<g/>
.	
Artikel	bv_doc_id__27_d17e635
3.	bv_doc_id__27_d17e637
<g/>
(	
1	bv_doc_id__27_d17e646
<g/>
)	
Das	bv_doc_id__27_d17e651
Bundesgebiet	bv_doc_id__27_d17e653
umfasst	bv_doc_id__27_d17e655
die	bv_doc_id__27_d17e657
Gebiete	bv_doc_id__27_d17e660
der	bv_doc_id__27_d17e662
in	bv_doc_id__27_d17e664
Artikel	bv_doc_id__27_d17e666
bezeichneten	bv_doc_id__27_d17e668
Länder	bv_doc_id__27_d17e670
<g/>
.	
<g/>
(	
2	bv_doc_id__27_d17e682
<g/>
)	
Das	bv_doc_id__27_d17e687
Bundesgebiet	bv_doc_id__27_d17e689
steht	bv_doc_id__27_d17e691
unter	bv_doc_id__27_d17e693
dem	bv_doc_id__27_d17e696
Schutze	bv_doc_id__27_d17e698
des	bv_doc_id__27_d17e700
Bundes	bv_doc_id__27_d17e702
<g/>
.	
<g/>
(	
3	bv_doc_id__27_d17e713
<g/>
)	
Abgesehen	bv_doc_id__27_d17e718
von	bv_doc_id__27_d17e720
solchen	bv_doc_id__27_d17e722
Gebietsveränderungen	bv_doc_id__27_d17e724
<g/>
,	
die	bv_doc_id__27_d17e729
